Game_number,Result,Avg_team_Age,Match_light_type,Match_format,Bowlers_in_team,Wicket_keeper_in_team,All_rounder_in_team,First_selection,Opponent,Season,Audience_number,Offshore,Max_run_scored_1over,Max_wicket_taken_1over,Extra_bowls_bowled,Min_run_given_1over,Min_run_scored_1over,Max_run_given_1over,extra_bowls_opponent,player_highest_run,Players_scored_zero,player_highest_wicket
Game_218,0,27,Day,Test,3,1,3,Batting,Australia,Rainy,15309,No,14,3,6,3,3,6,0,82,3,1
Game_219,0,25,Day,ODI,1,1,4,Bowling,Srilanka,Winter,27839,Yes,19,3,7,2,2,6,2,57,3,1
Game_220,0,25,Day,T20,2,1,1,Batting,South Africa,Winter,34349,Yes,22,2,6,0,2,6,3,85,3,2
Game_221,1,25,Day,T20,3,1,3,Bowling,South Africa,Summer,40208,Yes,11,4,6,0,3,6,4,46,2,2
Game_222,0,25,Day,ODI,1,1,4,Bowling,Kenya,Rainy,20223,No,11,3,2,2,3,6,2,64,2,1
Game_223,0,25,Day,T20,3,1,1,Bowling,South Africa,Rainy,60473,No,18,4,6,0,3,6,2,41,2,2
Game_224,0,25,Day,ODI,3,1,1,Batting,England,Rainy,34286,No,12,4,5,3,3,6,2,62,3,2
Game_225,0,25,Night,ODI,2,1,2,Bowling,Pakistan,Winter,45000,No,12,4,6,2,3,6,3,85,4,2
Game_226,0,25,Day,T20,2,1,2,Batting,South Africa,Summer,31409,Yes,11,2,5,0,3,6,4,99,2,2
Game_227,1,25,Day,ODI,3,1,1,Bowling,Srilanka,Rainy,28217,No,13,3,6,5,3,6,2,91,3,1
Game_228,0,25,Day,T20,1,1,2,Bowling,Zimbabwe,Rainy,14672,No,11,3,7,0,3,7,4,40,3,1
Game_229,0,25,Day,T20,3,1,4,Bowling,South Africa,Rainy,33957,No,22,3,4,0,3,6,2,57,4,2
Game_230,0,25,Day,ODI,1,1,3,Batting,South Africa,Summer,43260,No,23,2,6,5,2,6,5,32,3,2
Game_231,0,25,Day,ODI,1,1,1,Bowling,Kenya,Summer,23968,No,13,3,6,3,2,6,3,65,4,1
Game_232,0,25,Day,T20,1,1,3,Bowling,South Africa,Rainy,29358,Yes,18,4,5,0,3,6,3,98,3,2
Game_233,0,25,Day,T20,1,1,3,Bowling,South Africa,Rainy,29792,No,12,1,5,0,4,6,2,87,2,2
Game_234,1,25,Day,T20,2,1,3,Bowling,Zimbabwe,Rainy,16891,Yes,18,3,1,0,3,6,0,36,2,1
Game_235,1,25,Day,ODI,1,1,4,Bowling,Srilanka,Rainy,25837,Yes,15,2,7,3,4,7,7,32,3,1
Game_236,0,25,Day,T20,4,1,3,Bowling,South Africa,Summer,34650,No,14,2,5,0,3,6,3,57,3,2
Game_237,1,25,Day and Night,T20,1,1,3,Bowling,Zimbabwe,Summer,7826,Yes,14,4,1,0,3,6,0,73,1,1
Game_238,0,25,Day,ODI,3,1,4,Batting,Kenya,Summer,14672,No,18,4,2,3,2,6,2,40,3,1
Game_239,0,25,Day,ODI,1,1,4,Bowling,Srilanka,Rainy,25683,No,11,3,7,6,2,6,2,67,3,1
Game_240,0,25,Day,T20,1,1,1,Bowling,South Africa,Rainy,43624,No,11,2,6,0,2,6,2,93,4,2
Game_241,0,25,Day,ODI,3,1,1,Bowling,Srilanka,Rainy,22603,No,11,2,7,2,2,6,2,81,3,1
Game_242,1,27,Day,T20,3,1,1,Bowling,Zimbabwe,Rainy,30800,No,12,1,6,0,3,6,2,68,2,1
Game_243,0,25,Day and Night,ODI,1,1,4,Bowling,England,Winter,36442,No,17,3,7,6,3,7,7,77,4,2
Game_244,0,25,Day,Test,3,1,3,Batting,Australia,Rainy,15309,No,14,3,6,3,3,6,0,82,3,1
Game_245,0,25,Day,ODI,1,1,4,Bowling,Srilanka,Winter,27839,Yes,19,3,7,2,2,6,2,57,3,1
Game_246,0,25,Day,T20,2,1,3,Batting,South Africa,Winter,34349,Yes,22,2,6,0,2,6,3,85,3,2
Game_247,1,26,Day,ODI,3,1,1,Bowling,Srilanka,Summer,16051,No,12,3,1,2,2,6,0,48,1,1
Game_248,0,26,Day,T20,3,1,3,Batting,South Africa,Rainy,29099,Yes,19,3,5,0,2,6,2,47,2,2
Game_249,0,26,Day,ODI,3,1,3,Batting,Kenya,Rainy,45000,No,19,3,5,3,2,6,4,46,2,1
Game_250,0,26,Day,Test,1,1,3,Batting,Australia,Rainy,20594,No,23,4,8,3,3,8,7,61,3,1
Game_251,0,26,Day and Night,ODI,3,1,3,Batting,England,Winter,44779,No,20,1,6,6,1,6,5,84,3,2
Game_252,0,26,Day and Night,ODI,2,1,1,Bowling,Pakistan,Rainy,33187,Yes,13,3,5,3,3,6,3,60,3,2
Game_253,1,26,Day,ODI,4,1,1,Bowling,Srilanka,Winter,16611,Yes,13,4,5,2,3,6,2,45,3,1
Game_254,1,26,Day,ODI,4,1,4,Bowling,South Africa,Summer,40796,Yes,12,2,8,0,3,8,7,48,2,2
Game_255,0,26,Day,T20,3,1,3,Bowling,South Africa,Rainy,37072,No,17,2,8,0,3,8,7,57,3,2
Game_256,1,26,Day and Night,ODI,1,1,3,Bowling,Kenya,Summer,21714,No,22,3,7,2,3,6,4,73,3,1
Game_257,0,26,Day,ODI,3,1,1,Batting,Kenya,Winter,20202,No,22,2,3,3,1,6,2,90,3,1
Game_258,1,26,Day and Night,Test,4,1,2,Batting,Australia,Winter,19187,Yes,11,2,8,2,2,7,7,58,3,1
Game_259,0,26,Day,20-20,2,1,1,Bowling,South Africa,Winter,30142,No,12,1,8,0,3,6,0,45,3,2
Game_260,1,26,Day,ODI,3,1,3,Bowling,Srilanka,Summer,16380,Yes,18,2,1,3,1,6,0,66,1,1
Game_261,0,26,Day,T20,2,1,1,Bowling,South Africa,Rainy,43904,No,20,4,6,0,4,6,3,66,3,2
Game_262,0,26,Day,ODI,3,1,3,Batting,Srilanka,Rainy,18613,Yes,13,3,3,2,3,6,2,71,3,1
Game_263,0,26,Day and Night,ODI,2,1,1,Batting,Srilanka,Winter,30548,No,14,1,5,2,3,6,2,71,1,1
Game_264,1,26,Day,T20,3,1,4,Bowling,South Africa,Summer,37282,No,12,3,6,0,2,6,3,38,2,2
Game_265,1,26,Day and Night,ODI,2,1,3,Batting,Kenya,Rainy,16562,Yes,14,1,8,2,3,8,7,88,2,1
Game_266,0,27,Day and Night,T20,3,1,3,Bowling,South Africa,Summer,30058,No,12,2,7,0,3,7,7,52,2,2
Game_267,0,26,Day,ODI,2,1,4,Bowling,England,Rainy,38304,No,12,2,8,2,3,8,7,32,4,2
Game_268,1,26,Night,T20,2,1,2,Bowling,South Africa,Summer,34783,No,18,4,7,0,3,6,2,79,1,2
Game_269,1,26,Day and Night,ODI,3,1,1,Bowling,Kenya,Rainy,14294,Yes,14,2,6,2,3,6,2,57,3,1
Game_270,0,26,Day and Night,ODI,1,1,1,Batting,Kenya,Winter,14049,No,13,3,5,5,3,6,3,66,2,1
Game_271,0,26,Day,ODI,2,1,1,Bowling,Srilanka,Rainy,27685,No,16,1,6,2,3,6,3,59,2,1
Game_272,1,26,Day,ODI,3,1,1,Bowling,Srilanka,Winter,16639,No,20,3,1,0,2,6,1,37,3,1
Game_273,0,26,Day,ODI,4,1,1,Bowling,Srilanka,Rainy,45000,No,22,2,8,2,3,8,7,82,4,1
Game_274,0,26,Day,ODI,2,1,3,Bowling,Kenya,Summer,20125,Yes,20,2,8,2,2,8,5,53,3,1
Game_275,0,26,Day,ODI,1,1,1,Bowling,Kenya,Summer,27328,No,12,4,5,2,3,6,3,36,2,1
Game_276,0,26,Day,ODI,3,1,3,Bowling,Srilanka,Summer,25046,No,12,4,8,2,3,7,7,100,4,1
Game_277,0,26,Day,ODI,3,1,1,Batting,Kenya,Rainy,14427,No,21,1,1,5,3,6,0,89,3,1
Game_278,0,26,Night,ODI,3,1,4,Bowling,Srilanka,Summer,17990,No,20,3,7,5,3,7,7,76,3,1
Game_279,0,26,Day,ODI,4,1,4,Bowling,Srilanka,Rainy,16135,No,15,3,3,3,4,6,2,62,1,1
Game_280,1,26,Day,Test,2,1,4,Batting,Australia,Rainy,15036,Yes,11,3,6,3,3,6,1,69,3,1
Game_281,0,26,Day,T20,3,1,3,Bowling,South Africa,Summer,32788,No,13,1,5,0,3,6,3,46,3,2
Game_282,0,26,Day,ODI,2,1,2,Batting,Kenya,Rainy,20531,Yes,13,3,1,3,2,6,0,90,2,1
Game_283,0,26,Day and Night,ODI,3,1,3,Bowling,Srilanka,Rainy,17808,No,18,1,8,3,3,7,7,61,4,1
Game_284,0,26,Day,ODI,3,1,3,Bowling,Srilanka,Summer,20069,No,13,4,8,6,2,7,7,95,3,1
Game_285,0,26,Day,T20,3,1,4,Batting,Zimbabwe,Summer,20762,No,18,4,5,0,3,6,2,30,2,1
Game_286,1,26,Day,ODI,3,1,1,Bowling,Srilanka,Summer,16051,No,12,3,1,2,2,6,0,48,1,1
Game_287,0,26,Day,T20,3,1,3,Batting,South Africa,Rainy,29099,Yes,19,3,5,0,2,6,2,47,2,2
Game_288,0,26,Day,ODI,3,1,3,Batting,Kenya,Rainy,16576,No,12,3,5,3,2,6,4,46,2,1
Game_289,0,26,Day,Test,1,1,3,Batting,Australia,Rainy,20594,No,23,4,8,3,3,8,7,61,3,1
Game_290,0,27,Day and Night,ODI,3,1,3,Batting,England,Winter,44779,No,20,1,6,6,1,6,5,84,3,2
Game_291,0,26,Day and Night,ODI,2,1,1,Bowling,Pakistan,Rainy,33187,Yes,13,3,5,3,3,6,3,60,3,2
Game_292,1,26,Day,ODI,4,1,1,Bowling,Srilanka,Winter,16611,Yes,13,4,5,2,3,6,2,45,3,1
Game_293,1,26,Day,T20,4,1,4,Bowling,South Africa,Summer,40796,Yes,12,2,8,0,3,8,7,48,2,2
Game_294,0,26,Day,T20,3,1,3,Bowling,South Africa,Rainy,37072,No,17,2,8,0,3,8,7,57,3,2
Game_295,1,26,Day and Night,ODI,1,1,3,Bowling,Kenya,Summer,21714,No,22,3,7,2,3,6,4,73,3,1
Game_296,0,26,Day,ODI,3,1,1,Batting,Kenya,Winter,20202,No,22,2,3,3,1,6,2,90,3,1
Game_297,1,26,Day and Night,Test,4,1,2,Batting,Australia,Winter,19187,Yes,11,2,8,2,2,7,7,58,3,1
Game_298,0,26,Day,T20,2,1,1,Bowling,South Africa,Winter,30142,No,12,1,8,0,3,6,0,45,3,2
Game_299,1,26,Day,ODI,3,1,3,Bowling,Srilanka,Summer,16380,Yes,18,2,1,3,1,6,0,66,1,1
Game_300,0,26,Day,T20,2,1,1,Bowling,South Africa,Rainy,43904,No,20,4,6,0,4,6,3,66,3,2
Game_301,0,26,Day,ODI,3,1,3,Batting,Srilanka,Rainy,18613,Yes,13,3,3,2,3,6,2,71,3,1
Game_302,0,26,Day and Night,ODI,2,1,1,Batting,Srilanka,Winter,30548,No,14,1,5,2,3,6,2,71,1,1
Game_303,1,26,Day,T20,3,1,4,Bowling,South Africa,Summer,37282,No,17,3,6,0,2,6,3,38,2,2
Game_304,1,26,Day and Night,ODI,2,1,3,Batting,Kenya,Rainy,16562,Yes,14,1,8,2,3,8,7,88,2,1
Game_305,0,26,Day and Night,T20,3,1,3,Bowling,South Africa,Summer,30058,No,12,2,7,0,3,7,7,52,2,2
Game_306,0,26,Day,ODI,2,1,4,Bowling,England,Rainy,38304,No,12,2,8,2,3,8,7,32,4,2
Game_307,1,26,Night,T20,2,1,2,Bowling,South Africa,Summer,34783,No,18,4,7,0,3,6,2,79,1,2
Game_308,1,26,Day and Night,ODI,3,1,1,Bowling,Kenya,Rainy,14294,Yes,14,2,6,2,3,6,2,57,3,1
Game_309,0,26,Day and Night,ODI,1,1,1,Batting,Kenya,Winter,14049,No,13,3,5,5,3,6,3,66,2,1
Game_310,0,26,Day,ODI,2,1,1,Bowling,Srilanka,Rainy,27685,No,16,1,6,2,3,6,3,59,2,1
Game_311,1,26,Day,ODI,3,1,1,Bowling,Srilanka,Winter,16639,No,20,3,1,0,2,6,1,37,3,1
Game_312,0,26,Day,ODI,4,1,1,Bowling,Srilanka,Rainy,30940,No,12,2,8,2,3,8,7,82,4,1
Game_313,0,26,Day,ODI,2,1,3,Bowling,Kenya,Summer,20125,Yes,20,2,8,2,2,8,5,53,3,1
Game_314,0,27,Day,ODI,3,1,1,Bowling,Kenya,Summer,27328,No,12,4,5,2,3,6,3,36,2,1
Game_315,0,26,Day,ODI,3,1,3,Bowling,Srilanka,Summer,25046,No,12,4,8,2,3,7,7,100,4,1
Game_316,0,26,Day,ODI,3,1,1,Batting,Kenya,Rainy,14427,No,21,1,1,5,3,6,0,89,3,1
Game_317,0,26,Night,ODI,3,1,4,Bowling,Srilanka,Summer,17990,No,20,3,7,5,3,7,7,76,3,1
Game_318,0,26,Day,ODI,4,1,3,Bowling,Srilanka,Rainy,16135,No,15,3,3,3,4,6,2,62,1,1
Game_319,1,26,Day,Test,2,1,4,Batting,Australia,Rainy,15036,Yes,11,3,6,3,3,6,1,69,3,1
Game_320,0,26,Day,T20,3,1,3,Bowling,South Africa,Summer,32788,No,13,1,5,0,3,6,3,46,3,2
Game_321,0,26,Day,ODI,2,1,2,Batting,Kenya,Rainy,45000,Yes,13,3,1,3,2,6,0,90,2,1
Game_322,0,26,Day and Night,ODI,3,1,3,Bowling,Srilanka,Rainy,17808,No,18,1,8,3,3,7,7,61,4,1
Game_323,0,26,Day,ODI,3,1,3,Bowling,Srilanka,Summer,20069,No,13,4,8,6,2,7,7,95,3,1
Game_324,0,27,Day,ODI,1,1,1,Bowling,Srilanka,Rainy,24276,No,12,4,6,3,3,6,2,40,3,1
Game_325,0,27,Day,ODI,4,1,4,Batting,Srilanka,Winter,16387,No,13,4,1,6,3,6,0,33,3,1
Game_326,0,27,Day and Night,T20,3,1,4,Bowling,South Africa,Summer,61082,No,15,4,9,0,3,9,8,37,3,3
Game_327,0,27,Night,ODI,3,1,4,Bowling,Kenya,Winter,14168,No,18,4,6,1,1,6,2,57,3,1
Game_328,0,27,Night,ODI,3,1,3,Bowling,Kenya,Winter,17962,Yes,15,4,1,2,2,6,1,79,2,1
Game_329,0,27,Day,ODI,3,1,3,Bowling,Kenya,Rainy,21406,Yes,16,4,6,3,2,6,2,51,3,1
Game_330,0,27,Day,ODI,3,1,4,Batting,Kenya,Summer,15953,No,16,4,7,2,2,7,7,99,3,1
Game_331,0,27,Day and Night,ODI,1,1,3,Bowling,England,Rainy,30086,No,19,3,6,1,3,6,2,60,2,2
Game_332,0,27,Day and Night,T20,3,1,4,Batting,South Africa,Summer,69867,No,14,4,7,0,3,7,7,90,3,2
Game_333,0,27,Day,ODI,3,1,3,Batting,Kenya,Summer,17346,Yes,12,2,4,2,2,6,3,85,3,1
Game_334,0,27,Day,T20,3,1,4,Bowling,South Africa,Summer,31346,No,11,1,5,0,3,6,4,74,3,2
Game_335,0,27,Night,T20,1,1,3,Bowling,South Africa,Rainy,44443,Yes,13,4,6,0,3,6,4,73,3,2
Game_336,0,27,Day,T20,4,1,2,Batting,South Africa,Rainy,43498,No,12,1,8,0,3,8,7,56,3,2
Game_337,0,27,Day,ODI,2,1,4,Bowling,Srilanka,Winter,26712,No,11,2,5,2,3,6,2,82,3,1
Game_338,0,27,Day,ODI,3,1,1,Batting,Kenya,Winter,15309,No,12,3,6,5,2,6,3,66,2,1
Game_339,1,27,Day,T20,1,1,3,Bowling,Zimbabwe,Winter,21287,No,11,2,5,0,3,6,3,85,3,1
Game_340,0,27,Day,ODI,4,1,1,Bowling,Kenya,Summer,14315,No,13,4,5,0,3,6,2,54,2,1
Game_341,0,27,Day and Night,T20,1,1,4,Batting,South Africa,Winter,32529,Yes,20,2,6,0,3,6,5,71,4,2
Game_342,0,27,Day,ODI,2,1,3,Batting,England,Rainy,51884,No,11,4,9,3,3,9,7,68,3,3
Game_343,0,27,Day and Night,ODI,2,1,4,Bowling,England,Winter,61551,No,21,3,9,4,2,9,7,32,3,3
Game_344,0,27,Day,ODI,3,1,4,Batting,Pakistan,Summer,47677,No,19,1,9,2,1,7,6,55,2,2
Game_345,0,27,Day and Night,T20,1,1,3,Bowling,South Africa,Rainy,45000,No,19,2,5,0,3,6,2,84,3,2
Game_346,0,27,Day,ODI,1,1,3,Bowling,West Indies,Winter,89656,Yes,16,2,9,3,3,9,8,42,2,3
Game_347,0,27,Night,ODI,3,1,4,Bowling,Kenya,Rainy,11942,No,11,3,0,6,2,6,0,50,3,1
Game_348,0,27,Day,ODI,3,1,2,Batting,Kenya,Summer,16226,No,19,3,1,2,3,6,1,76,3,1
Game_349,0,27,Day,ODI,4,1,3,Batting,Srilanka,Rainy,19677,No,14,2,4,2,3,6,2,37,3,1
Game_350,0,27,Day,ODI,4,1,1,Batting,England,Rainy,29589,No,18,2,4,2,3,6,2,47,3,2
Game_351,0,27,Night,ODI,5,1,1,Bowling,Srilanka,Rainy,32347,No,19,4,3,4,3,6,2,87,1,1
Game_352,0,27,Day,ODI,3,1,4,Bowling,Kenya,Rainy,17773,No,13,3,4,0,3,6,2,55,2,1
Game_353,0,27,Day,ODI,3,1,1,Bowling,Kenya,Rainy,15645,Yes,14,4,9,3,2,9,7,42,3,1
Game_354,0,27,Day,ODI,2,1,1,Bowling,Kenya,Winter,17619,No,11,2,5,2,3,6,3,76,3,1
Game_355,0,27,Day,T20,3,1,3,Batting,Zimbabwe,Rainy,17738,No,14,2,5,0,3,6,0,98,4,1
Game_356,0,27,Day and Night,T20,1,1,4,Bowling,South Africa,Summer,35497,No,20,2,8,0,3,6,2,43,1,2
Game_357,0,27,Day,T20,3,1,4,Batting,South Africa,Rainy,40383,Yes,11,4,6,0,3,6,2,98,2,2
Game_358,1,27,Day,ODI,4,1,4,Batting,Kenya,Summer,16758,No,13,4,8,2,3,8,2,51,3,1
Game_359,0,27,Day,ODI,1,1,2,Bowling,Srilanka,Rainy,14693,No,14,2,6,3,4,6,0,91,3,1
Game_360,0,27,Day,ODI,3,1,4,Bowling,Srilanka,Winter,28462,No,12,1,7,3,3,7,7,67,2,1
Game_361,0,27,Day,ODI,3,1,2,Batting,Kenya,Rainy,24619,No,17,1,5,0,3,6,2,86,4,1
Game_362,0,27,Day and Night,ODI,3,1,4,Bowling,Kenya,Summer,18060,No,13,3,6,0,2,6,2,87,3,1
Game_363,0,27,Day,ODI,3,1,3,Batting,Kenya,Summer,24115,No,11,3,6,5,2,6,2,67,3,1
Game_364,0,27,Day,ODI,2,1,4,Batting,Srilanka,Summer,16653,Yes,14,3,6,3,2,6,4,53,3,1
Game_365,0,27,Day,T20,1,1,2,Batting,Zimbabwe,Rainy,24780,No,21,4,9,0,3,9,8,36,2,2
Game_366,0,27,Day and Night,ODI,3,1,3,Batting,Kenya,Rainy,33418,No,19,4,8,2,2,7,6,77,2,1
Game_367,0,27,Day,T20,2,1,1,Batting,South Africa,Summer,45500,No,14,2,9,0,2,8,7,89,4,2
Game_368,0,27,Day,ODI,4,1,2,Bowling,Kenya,Rainy,15582,No,11,3,6,3,2,6,3,41,3,1
Game_369,1,27,Day and Night,Test,3,1,1,Batting,Australia,Rainy,20041,No,12,1,1,2,3,6,0,58,2,1
Game_370,0,27,Day,T20,3,1,4,Bowling,South Africa,Summer,28735,No,14,1,7,0,3,7,7,44,3,2
Game_371,0,27,Day,ODI,3,1,2,Bowling,England,Rainy,42994,Yes,20,2,6,0,3,6,2,87,4,2
Game_372,0,27,Day,ODI,1,1,1,Bowling,Srilanka,Rainy,24276,No,12,4,6,3,3,6,2,40,3,1
Game_373,0,27,Day,ODI,4,1,4,Batting,Srilanka,Winter,16387,No,13,4,1,6,3,6,0,33,3,1
Game_374,0,27,Day and Night,ODI,3,1,4,Bowling,South Africa,Summer,61082,No,15,4,9,0,3,9,8,37,3,3
Game_375,0,27,Night,ODI,3,1,4,Bowling,Kenya,Winter,14168,No,18,4,6,1,1,6,2,57,3,1
Game_376,0,27,Night,ODI,3,1,3,Bowling,Kenya,Winter,17962,Yes,15,4,1,2,2,6,1,79,2,1
Game_377,0,27,Day,ODI,3,1,3,Bowling,Kenya,Rainy,21406,Yes,16,4,6,3,2,6,2,51,3,1
Game_378,0,27,Day,ODI,3,1,4,Batting,Kenya,Summer,15953,No,16,4,7,2,2,7,7,99,3,1
Game_379,0,27,Day and Night,ODI,1,1,3,Bowling,England,Rainy,30086,No,19,3,6,1,3,6,2,60,2,2
Game_380,0,27,Day and Night,T20,3,1,4,Batting,South Africa,Summer,69867,No,14,4,7,0,3,7,7,90,3,2
Game_381,0,27,Day,ODI,3,1,3,Batting,Kenya,Summer,17346,Yes,12,2,4,2,2,6,3,85,3,1
Game_382,0,27,Day,T20,3,1,4,Bowling,South Africa,Summer,31346,Yes,11,1,5,0,3,6,4,74,3,2
Game_383,0,27,Night,T20,1,1,3,Bowling,South Africa,Rainy,44443,Yes,13,4,6,0,3,6,4,73,3,2
Game_384,0,27,Day,20-20,4,1,2,Batting,South Africa,Rainy,43498,No,12,1,8,0,3,8,7,56,3,2
Game_385,0,27,Day,ODI,2,1,4,Bowling,Srilanka,Winter,26712,No,11,2,5,2,3,6,2,82,3,1
Game_386,0,27,Day,ODI,4,1,1,Batting,Kenya,Winter,15309,No,12,3,6,5,2,6,3,66,2,1
Game_387,1,27,Day,T20,1,1,3,Bowling,Zimbabwe,Winter,21287,No,11,2,5,0,3,6,3,85,3,1
Game_388,0,27,Day,ODI,4,1,1,Bowling,Kenya,Summer,14315,No,13,4,5,0,3,6,2,54,2,1
Game_389,0,27,Day and Night,T20,1,1,4,Batting,South Africa,Winter,32529,Yes,20,2,6,0,3,6,5,71,4,2
Game_390,0,27,Day,ODI,2,1,3,Batting,England,Rainy,51884,No,11,4,9,3,3,9,7,68,3,3
Game_391,0,27,Day and Night,ODI,2,1,4,Bowling,England,Winter,61551,No,21,3,9,4,2,9,7,32,3,3
Game_392,0,27,Day,ODI,3,1,4,Batting,Pakistan,Summer,47677,No,19,1,9,2,1,7,6,55,2,2
Game_393,0,27,Day and Night,T20,1,1,3,Bowling,South Africa,Rainy,45000,No,19,2,5,0,3,6,2,84,3,2
Game_394,0,27,Day,ODI,1,1,3,Bowling,West Indies,Winter,89656,Yes,16,2,9,3,3,9,8,42,2,3
Game_395,0,27,Night,ODI,3,1,4,Bowling,Kenya,Rainy,11942,No,11,3,0,6,2,6,0,50,3,1
Game_396,0,27,Day,ODI,3,1,2,Batting,Kenya,Summer,16226,No,19,3,1,2,3,6,1,76,3,1
Game_397,0,27,Day,ODI,4,1,3,Batting,Srilanka,Rainy,19677,No,14,2,4,2,3,6,2,37,3,1
Game_398,0,27,Day,ODI,4,1,1,Batting,England,Rainy,29589,No,18,2,4,2,3,6,2,47,3,2
Game_399,0,27,Night,ODI,5,1,1,Bowling,Srilanka,Rainy,32347,No,19,4,3,4,3,6,2,87,1,1
Game_400,0,27,Day,ODI,3,1,4,Bowling,Kenya,Rainy,17773,No,13,3,4,0,3,6,2,55,2,1
Game_401,0,27,Day,ODI,3,1,1,Bowling,Kenya,Rainy,15645,Yes,14,4,9,3,2,9,7,42,3,1
Game_402,0,27,Day,ODI,2,1,1,Bowling,Kenya,Winter,17619,No,11,2,5,2,3,6,3,76,3,1
Game_403,0,27,Day,T20,3,1,3,Batting,Zimbabwe,Rainy,17738,No,14,2,5,0,3,6,0,98,4,1
Game_404,0,27,Day and Night,T20,1,1,4,Bowling,South Africa,Summer,35497,No,20,2,8,0,3,6,2,43,1,2
Game_405,0,27,Day,T20,3,1,4,Batting,South Africa,Rainy,40383,Yes,11,4,6,0,3,6,2,98,2,2
Game_406,1,27,Day,ODI,4,1,4,Batting,Kenya,Summer,16758,No,13,4,8,2,3,8,2,51,3,1
Game_407,0,27,Day,ODI,1,1,2,Bowling,Srilanka,Rainy,14693,No,14,2,6,3,4,6,0,91,3,1
Game_408,0,27,Day,ODI,3,1,4,Bowling,Srilanka,Winter,28462,No,12,1,7,3,3,7,7,67,2,1
Game_409,0,27,Day,ODI,3,1,2,Batting,Kenya,Rainy,24619,No,17,1,5,0,3,6,2,86,4,1
Game_410,0,27,Day and Night,ODI,3,1,4,Bowling,Kenya,Summer,18060,No,13,3,6,0,2,6,2,87,3,1
Game_411,0,27,Day,ODI,3,1,3,Batting,Kenya,Summer,24115,No,11,3,6,5,2,6,2,67,3,1
Game_412,0,27,Day,ODI,2,1,4,Batting,Srilanka,Summer,16653,Yes,14,3,6,3,2,6,4,53,3,1
Game_413,0,27,Day,T20,1,1,2,Batting,Zimbabwe,Rainy,24780,No,21,4,9,0,3,9,8,36,2,2
Game_414,0,27,Day and Night,ODI,3,1,3,Batting,Kenya,Rainy,33418,No,19,4,8,2,2,7,6,77,2,1
Game_415,0,27,Day,T20,2,1,1,Batting,South Africa,Summer,45500,No,14,2,9,0,2,8,7,89,4,2
Game_416,0,27,Day,ODI,4,1,2,Bowling,Kenya,Rainy,15582,No,11,3,6,3,2,6,3,41,3,1
Game_417,1,27,Day and Night,Test,3,1,1,Batting,Australia,Rainy,45000,No,12,1,1,2,3,6,0,58,2,1
Game_418,0,27,Day,T20,3,1,4,Bowling,South Africa,Summer,28735,No,14,1,7,0,3,7,7,44,3,2
Game_419,1,28,Day,ODI,3,1,3,Bowling,Srilanka,Summer,14196,Yes,14,2,6,4,3,6,2,50,2,1
Game_420,1,28,Day,ODI,4,1,3,Bowling,Srilanka,Summer,24087,Yes,13,3,2,3,2,6,2,50,3,1
Game_421,0,28,Night,T20,3,1,2,Bowling,South Africa,Rainy,29547,No,15,2,5,0,4,6,4,43,3,2
Game_422,0,28,Day,ODI,3,1,3,Bowling,Kenya,Rainy,18991,No,11,3,5,2,1,6,2,42,3,1
Game_423,1,28,Day,ODI,4,1,1,Bowling,Srilanka,Summer,24395,No,11,3,5,5,1,6,0,79,3,1
Game_424,0,28,Day,ODI,3,1,4,Bowling,Kenya,Rainy,14490,No,23,4,5,3,2,6,2,94,3,1
Game_425,0,28,Day,ODI,2,1,4,Batting,Kenya,Summer,23170,No,21,4,5,3,3,6,3,66,3,1
Game_426,0,28,Day,ODI,2,1,2,Bowling,Pakistan,Summer,39627,No,19,3,9,2,3,8,3,68,4,2
Game_427,1,28,Day,ODI,4,1,1,Bowling,Kenya,Rainy,24248,Yes,13,4,5,4,2,6,2,84,1,1
Game_428,0,28,Day,T20,4,1,2,Bowling,South Africa,Summer,36771,No,16,4,7,0,3,7,5,92,3,2
Game_429,0,28,Day,ODI,2,1,3,Bowling,Srilanka,Winter,31906,No,12,4,10,2,3,10,0,79,3,2
Game_430,1,28,Day,ODI,2,1,1,Batting,Kenya,Summer,15512,Yes,13,4,10,4,3,7,7,67,1,1
Game_431,1,28,Day,ODI,4,1,3,Bowling,Kenya,Summer,30674,No,17,4,5,3,2,6,2,46,3,1
Game_432,0,28,Day,T20,4,1,2,Batting,South Africa,Rainy,33453,Yes,12,1,8,0,3,8,7,81,3,2
Game_433,0,28,Day,Test,2,1,2,Bowling,Australia,Winter,34552,No,13,4,6,6,3,6,1,63,2,1
Game_434,0,27,Day,T20,4,1,1,Bowling,South Africa,Summer,34356,No,14,2,4,0,3,6,2,98,3,2
Game_435,0,28,Day,ODI,3,1,3,Batting,Kenya,Winter,16639,No,18,2,6,2,3,6,2,77,3,1
Game_436,0,28,Day,T20,1,1,4,Bowling,Zimbabwe,Rainy,7364,No,22,2,1,0,3,6,0,74,3,1
Game_437,1,28,Night,ODI,2,1,2,Bowling,Pakistan,Summer,61054,No,12,1,10,2,2,10,7,72,2,3
Game_438,0,28,Day,ODI,3,1,3,Batting,Kenya,Summer,25620,No,13,4,10,4,4,8,7,59,3,2
Game_439,0,28,Day,ODI,2,1,1,Bowling,Srilanka,Winter,15449,No,16,4,4,5,2,6,2,50,3,1
